DATE DE CLASSEMENT;TYPOLOGIE ÉTABLISSEMENT;CLASSEMENT;CATÉGORIE;MENTION (villages de vacances);NOM COMMERCIAL;ADRESSE;CODE POSTAL;COMMUNE;SITE INTERNET;TYPE DE SÉJOUR;CAPACITÉ D'ACCUEIL (PERSONNES);NOMBRE DE CHAMBRES;NOMBRE D'EMPLACEMENTS;NOMBRE D'UNITES D'HABITATION (résidences de tourisme);NOMBRE DE LOGEMENTS (villages de vacances);classement prorogé
17/07/2023;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL CÉLESTE;32 rue Lamartine;31110;BAGNÈRES-DE-LUCHON;http://www.celeste-hotel.fr;-;55;27;-;-;-;non
12/09/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL CÉLINE;Allée des Eucalyptus;20138;COTI-CHIAVARI;https://www.hotelcelinecorse.fr/;-;38;19;-;-;-;non
30/07/2025;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL CÉSAR;17 avenue Feuchères;30900;NÎMES;http://www.hotel-nimes.net;-;79;33;-;-;-;non
01/08/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL CÉSARIO;Route de Calenzana;20260;CALVI;https://www.hotel-cesario.fr/;-;40;19;-;-;-;non
17/02/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL CÉZANNE;40 avenue Victor Hugo;13100;AIX-EN-PROVENCE;https://boutiquehotelcezanne.com/;-;117;55;-;-;-;non
18/04/2023;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL CÔTE BASQUE;2 rue Maubec;64100;BAYONNE;http://www.hotel-cotebasque.fr;-;90;40;-;-;-;non
27/03/2023;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL CÔTE BRUNE;6 rue Côtes Brunes;38860;MONT-DE-LANS;https://www.hotel-cotebrune.fr/;-;42;18;-;-;-;non
04/04/2024;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL CÔTE D'OPALE;19 rue d'Hérambault;62630;ÉTAPLES;https://www.hotel-etaples.com;-;49;23;-;-;-;non
25/05/2021;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL CÔTE ET LAC;15 rue des Parterres;40600;BISCARROSSE;http://www.cote-et-lac.com/;-;30;14;-;-;-;non
24/09/2025;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL CÔTE GARONNE;36 Cours de l'Yser;47400;TONNEINS;www.cotegaronne47.com;-;18;8;-;-;-;non
10/12/2021;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL CÔTE OUEST THALASSO & SPA;Lac de Tanchet;85100;LES SABLES-D'OLONNE;https://hotel-coteouest.com/fr/;-;225;97;-;-;-;non
27/06/2022;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL CÔTÉ LOIRE;2 place de la Grève;41000;BLOIS;https://www.coteloire.com/;-;18;8;-;-;-;non
29/09/2025;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL CÔTÉ PATIO;31 Rue de Beaucaire;30000;NÎMES;www.hotel-cote-patio.com;-;37;17;-;-;-;non
23/12/2021;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL CÔTÉ PHARE;407 avenue de l'Océan;40170;SAINT-JULIEN-EN-BORN;http://hotelcotepharecontis.com/;-;12;6;-;-;-;non
29/03/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL CÔTÉ SABLE;37 boulevard de la Plage;33970;LÈGE-CAP-FERRET;https://www.hotel-cotesable.com/fr/;-;30;15;-;-;-;non
11/07/2023;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL CÔTÉ SUD LÉMAN;6 Rue Pamphiot;74200;THONON-LES-BAINS;http://www.hotel-thonon.com;-;95;48;-;-;-;non
04/02/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL CÔTÉ THALASSO BANYULS SUR MER;Avenue de la Côte Vermeille;66650;BANYULS-SUR-MER;https://www.cote-thalasso.fr/banyuls-sur-mer;-;194;83;-;-;-;non
28/10/2024;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL D;15 rue du Fossé des Treize;67100;STRASBOURG;https://www.hoteld.fr/fr/;-;74;37;-;-;-;non
09/08/2021;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL D'ALBION;Avenue de l'Oratoire;84390;SAULT;https://www.hoteldalbion.com/;-;25;11;-;-;-;non
28/09/2022;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL D'ALSACE;16 rue vauban;67160;WISSEMBOURG;www.hotel-alsace.fr;-;87;38;-;-;-;non
24/03/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL D'ALSACE;187 route de Lyon;67400;ILLKIRCH-GRAFFENSTADEN;https://www.hotelalsace.com/;-;207;81;-;-;-;non
23/03/2023;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL D'ALSACE;85 Boulevard de Strasbourg;75010;PARIS 10E ARRONDISSEMENT;http://www.hotel-alsace-paris.com/;-;80;34;-;-;-;non
05/08/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL D'AMIENS;11 Rue des deux gares;75010;PARIS 10E ARRONDISSEMENT;https://www.hoteldamiens.com/;-;96;53;-;-;-;non
25/09/2023;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL D'ANGLETERRE;2 bis rue de Fontenay;78000;VERSAILLES;http://www.hotel-angleterre-versailles.fr/;-;41;17;-;-;-;non
03/02/2023;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL D'ANGLETERRE;29 boulevard raspail;84000;AVIGNON;http://hoteldangleterre.fr;-;81;40;-;-;-;non
08/02/2023;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL D'ANGLETERRE;98 cours Carnot;13300;SALON-DE-PROVENCE;https://www.hotelangleterresalon.com/fr/index.html;-;56;26;-;-;-;non
17/08/2023;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL D'ANGLETERRE;18 route de luchon;65240;ARREAU;http://www.hotel-angleterre-saint-lary.com/fr/;-;36;18;-;-;-;non
15/10/2024;HÔTEL DE TOURISME;1 étoile;-;-;HÔTEL D'ANGLETERRE;35 avenue George V;76790;ÉTRETAT;http://www.etretat-hotel-angleterre.com;-;32;14;-;-;-;non
03/12/2024;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL D'ANGLETERRE;28 RUE ALBERT DE MUN;29680;ROSCOFF;http://www.hotel-angleterre-roscoff.fr;-;61;27;-;-;-;non
13/03/2024;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL D'ANGLETERRE;9 Rue du Guichet;72120;SAINT-CALAIS;www.hotel-angleterre-saint-calais.com;-;26;11;-;-;-;non
13/06/2024;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL D'ANGLETERRE GRENOBLE HYPER CENTRE;5 place Victor Hugo;38000;GRENOBLE;https://www.hotel-angleterre-grenoble.com/fr/;-;120;60;-;-;-;non
13/09/2023;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL D'ANGLETERRE ROUEN CENTRE;21 quai du Havre;76000;ROUEN;-;-;77;37;-;-;-;non
16/05/2025;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL D'ANGLETERRE SAINT-GERMAIN-DES-PRÈS;44 RUE JACOB;75006;PARIS;https://www.hotel-dangleterre.com/fr/;-;49;26;-;-;-;non
12/09/2023;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL D'ANJOU;47 rue Louis Rouquier;92300;LEVALLOIS-PERRET;https://www.hotel-anjou-paris.fr/fr/index.html;-;99;47;-;-;-;non
05/02/2025;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL D'ANJOU;1 Boulevard du Maréchal Foch;49100;ANGERS;http://www.hoteldanjou.fr/;-;110;54;-;-;-;non
16/09/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL D'ARAGON;10 rue Baudin;34000;MONTPELLIER;http://www.hotel-aragon.fr;-;22;12;-;-;-;non
09/01/2023;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL D'ARGENSON;15 rue d'argenson;75008;PARIS 8E ARRONDISSEMENT;https://www.hotelargenson.com/fr/;-;72;29;-;-;-;non
05/04/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL D'ARGOUGES;21 rue Saint-Patrice;14400;BAYEUX;http://www.hotel-dargouges.com/;-;66;28;-;-;-;non
23/08/2021;HÔTEL DE TOURISME;5 étoiles;-;-;HÔTEL D'AUBUSSON;33 rue Dauphine;75006;PARIS 6E ARRONDISSEMENT;https://www.hoteldaubusson.com/fr/;-;116;50;-;-;-;non
12/02/2024;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL D'AVALLON VAUBAN;53 rue de Paris;89200;AVALLON;http://www.avallonvaubanhotel.com;-;70;28;-;-;-;non
16/10/2023;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL D'AZUR;64 rue Victor Hugo;69002;LYON;http://www.hotelazurlyon.com;-;80;33;-;-;-;non
09/11/2021;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL D'EN FARGOU;Côte d'En Fargou;81370;SAINT-SULPICE-LA-POINTE;https://www.domaine-denfargou.com/fr/home-fr-2020/;-;22;11;-;-;-;non
07/09/2021;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL D'ENTRAIGUES;4 place de l’Evêché;30700;UZÈS;https://www.hotel-entraigues.com/;-;47;19;-;-;-;non
02/03/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL D'ESPAGNE;9 cité Bergère;75009;PARIS 9E ARRONDISSEMENT;https://www.hotel-espagne-paris.fr/fr/;-;89;42;-;-;-;non
24/09/2024;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL D'ETIGNY;3 avenue Paul Bonnemaison;31110;BAGNÈRES-DE-LUCHON;http://www.hoteldetigny.com;-;125;61;-;-;-;non
28/03/2023;HÔTEL DE TOURISME;5 étoiles;-;-;HÔTEL D'EUROPE;12 place Crillon;84000;AVIGNON;https://www.heurope.com/fr/;-;79;44;-;-;-;non
21/10/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL D'HAUSSONVILLE;9 rue Monseigneur Trouillet;54000;NANCY;https://hotel-haussonville.fr/;-;14;7;-;-;-;non
27/05/2024;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL D'ORBIGNY;47 boulevard de la République;17340;CHÂTELAILLON-PLAGE;https://hotel-dorbigny.com;-;54;27;-;-;-;non
10/10/2023;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL D'ORFEUIL;29 rue d'orfeuil;52400;BOURBONNE-LES-BAINS;hotel-orfeuil.fr;-;56;28;-;-;-;non
29/02/2024;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL D'ORSAY;8 boulevard Bonrepos;31000;TOULOUSE;https://hotel-dorsay.com;-;80;40;-;-;-;non
11/04/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL D'ORSAY;2 rue François Leroux;91400;ORSAY;https://www.orsay-hotel.com/;-;107;53;-;-;-;non
02/06/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL D'ORSAY;93 rue de Lille;75007;PARIS 7E ARRONDISSEMENT;https://www.esprit-de-france.com/fr/orsay;-;87;42;-;-;-;non
03/10/2022;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL D'OSSAU;place de la mairie;64440;LARUNS;https://www.hotel-ossau.com/;-;27;11;-;-;-;non
14/02/2022;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL D'OSTENDE;3 rue Alsace Lorraine;06000;NICE;https://www.hotelostende-nice.com/fr/;-;73;43;-;-;-;non
28/03/2024;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL D'WIN;20 rue du Temple;75004;PARIS;https://www.dwinhotel.com/;-;69;33;-;-;-;non
25/06/2024;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL DA VINCI;25 rue des Saints-Pères;75006;PARIS;https://www.hoteldavinciparis.com/;-;43;24;-;-;-;non
25/10/2021;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL DADOU;10 rue Troyon;75017;PARIS 17E ARRONDISSEMENT;https://www.dadou.paris/fr/;-;62;31;-;-;-;non
16/02/2023;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL DALI;place gérard Willaume;77600;CHANTELOUP-EN-BRIE;https://www.hotel-dali.fr/fr/;-;324;94;-;-;-;non
28/10/2024;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DALILA;51 rue Letort;75018;PARIS;https://hoteldalila.com/;-;97;49;-;-;-;non
06/07/2023;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL DAME DES ARTS;4 rue Danton;75006;PARIS 6E ARRONDISSEMENT;http://www.damedesarts.com;-;220;109;-;-;-;non
21/11/2022;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL DANEMARK;3 bis avenue des Baumettes;06000;NICE;http://www.hotel-danemark.com;-;18;9;-;-;-;non
12/03/2021;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DANEMARK;21 rue Vavin;75006;PARIS 6E ARRONDISSEMENT;https://www.hoteldanemark.com/fr/;-;30;15;-;-;-;non
19/06/2023;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DANIELI AVIGNON CENTRE;17 rue de la république;84000;AVIGNON;http://www.hoteldanieli-avignon.fr;-;68;30;-;-;-;non
08/01/2026;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DANTAN;53 rue du Dôme;92100;BOULOGNE-BILLANCOURT;https://hotel-dantan-boulogne-billancourt.com/;-;80;43;-;-;-;non
27/10/2022;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL DARCET;4 rue Darcet;75017;PARIS;https://www.hoteldarcetparis.com/en/;-;64;32;-;-;-;non
25/01/2024;HÔTEL DE TOURISME;5 étoiles;-;-;HÔTEL DARIA I NOR;zone de l'éclose;38750;ALPE D'HUEZ;www.hotel-dariainor.com;-;130;46;-;-;-;non
03/01/2024;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DAULY;28 rue de Prévieux;69500;BRON;https://www.theoriginalshotels.com/hotels/lyon-est-dau-ly;-;45;22;-;-;-;non
03/10/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DAUMESNIL VINCENNES;50 Avenue de Paris;94300;VINCENNES;www.hotel-daumesnil.com;-;97;43;-;-;-;non
07/03/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DAUNOU OPÉRA;6 rue Daunou;75002;PARIS 2E ARRONDISSEMENT;https://www.daunou-opera.com/;-;100;50;-;-;-;non
14/01/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DAUPHINE SAINT-GERMAIN;36 rue Dauphine;75006;PARIS 6E ARRONDISSEMENT;https://dauphine-st-germain.com/fr/;-;62;30;-;-;-;non
15/03/2022;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL DAVAL;21 rue Daval;75011;PARIS 11E ARRONDISSEMENT;http://hoteldaval.com/fr/index.html;-;51;23;-;-;-;non
26/07/2023;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE  PARIS;16 rue de la Platière;69001;LYON 1ER ARRONDISSEMENT;http://www.hoteldeparis-lyon.com/;-;59;30;-;-;-;non
28/03/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL DE BANVILLE;166 boulevard Berthier;75017;PARIS 17E ARRONDISSEMENT;https://www.hotelbanville.fr/fr/;-;79;38;-;-;-;non
28/03/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE BASTARD;Rue Lagrange;32700;LECTOURE;http://www.hotel-de-bastard.com/;-;59;26;-;-;-;non
28/07/2023;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE BELFORT;20 rue de belfort;75011;PARIS 11E ARRONDISSEMENT;https://www.hoteldebelfort.com/;-;72;31;-;-;-;non
27/07/2023;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE BELLEVUE;67 rue Philippe de Girard;75018;PARIS;https://www.hoteldebellevue.fr/;-;66;36;-;-;-;non
04/11/2022;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL DE BERNE;1 avenue Thiers;06000;NICE;http://www.hotel-de-berne.fr/;-;99;54;-;-;-;non
15/11/2023;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL DE BERNY;129 Avenue Aristide Briand;92160;ANTONY;https://www.hotel-de-berny.com/;-;98;44;-;-;-;non
07/08/2023;HÔTEL DE TOURISME;5 étoiles;-;-;HÔTEL DE BERRI;18/22 rue de Berri;75008;PARIS;https://www.marriott.com/fr/hotels/parbe-hotel-de-berri-champs-elysees-a-luxury-collection-hotel-paris/overview/;-;204;75;-;-;-;non
21/09/2021;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE BIARRITZ;3 rue Grangier;03200;VICHY;https://www.hoteldebiarritz-vichy.com/;-;39;19;-;-;-;non
17/04/2023;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE BIENCOURT;7 rue Balzac;37190;AZAY-LE-RIDEAU;https://hoteldebiencourt.fr/homepage/;-;40;17;-;-;-;non
08/07/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE BONLIEU;5 rue de Bonlieu;74000;ANNECY;https://www.hotel-bonlieu.fr/;-;70;35;-;-;-;non
15/05/2023;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL DE BORDEAUX;100 rue du Faubourg Saint-Denis;75010;PARIS 10E ARRONDISSEMENT;https://hoteldebordeaux75010.com/fr/accueil/;-;40;25;-;-;-;non
12/09/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE BORDEAUX;38 place gambetta;24100;BERGERAC;http://www.hotel-bordeaux-bergerac.com;-;81;40;-;-;-;non
21/06/2024;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE BORDEAUX;1 avenue Gambetta;17800;PONS;http://www.hotel-de-bordeaux.com;-;34;16;-;-;-;non
28/11/2024;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL DE BORDEAUX;17 Avenue du 11 Novembre;46500;GRAMAT;https://www.hoteldebordeaux.fr/;-;57;26;-;-;-;non
28/02/2025;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL DE BORDEAUX;4 boulevard Bonrepos;31000;TOULOUSE;https://www.hoteldebordeaux31.fr/fr/;-;59;31;-;-;-;non
04/11/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL DE BOUILHAC;avenue du Professeur Faurel;24290;MONTIGNAC;https://www.hoteldebouilhac.com/fr/hotel-restaurant-dordogne;-;50;17;-;-;-;non
24/03/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL DE BOURBON MERCURE BOURGES;60/62 avenue Jean Jaurès;18000;BOURGES;https://all.accor.com/hotel/1888/index.fr.shtml;-;132;58;-;-;-;non
14/03/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE BOURGOGNE;Place de l'abbaye;71250;CLUNY;https://www.hotel-cluny.com/;-;34;16;-;-;-;non
24/03/2025;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL DE BOURGOGNE;9 route de charolles;71800;LA CLAYETTE;www.hoteldebourgogne.fr;-;23;10;-;-;-;non
19/11/2021;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE BOURGOGNE;6 rue Victor Hugo;71000;MÂCON;https://www.hoteldebourgogne.com/;-;129;59;-;-;-;non
14/10/2024;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE BOURGOGNE;9 rue Courtépée;21210;SAULIEU;https://www.hotellebourgogne.com/;-;30;14;-;-;-;non
28/06/2022;HÔTEL DE TOURISME;5 étoiles;-;-;HÔTEL DE BOURGTHEROULDE;15 place de la Pucelle;76000;ROUEN;https://www.hotelsparouen.com/;-;177;78;-;-;-;non
21/05/2024;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE BRETAGNE;17 place Châteaubriand;35120;DOL-DE-BRETAGNE;www.hotel-de-bretagne35.fr;-;32;13;-;-;-;non
15/03/2021;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL DE BRETAGNE;Quai de l'Acadie;56360;LE PALAIS;https://www.hotel-de-bretagne.fr/;-;58;26;-;-;-;non
08/09/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL DE BRIENNE;20 boulevard maréchal leclerc;31000;TOULOUSE;http://www.hoteldebrienne.com;-;153;77;-;-;-;non
13/11/2025;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE BRUNVILLE;25 rue des Bouchers;14400;BAYEUX;https://www.hotel-de-brunville.com/;-;70;33;-;-;-;non
22/04/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL DE BUCI;22 rue de Buci;75006;PARIS 6E ARRONDISSEMENT;https://www.buci-hotel.com/;-;58;24;-;-;-;non
02/03/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE CACHAREL;Route de Cacharel;13460;SAINTES-MARIES-DE-LA-MER;https://www.hotel-cacharel.com/;-;44;16;-;-;-;non
21/06/2021;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL DE CALAIS;1 rue de la Commune de Paris;76470;LE TRÉPORT;https://www.hoteldecalais.fr/v4/;-;111;45;-;-;-;non
11/04/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL DE CAMBIS;89 rue Joseph Vernet;84000;AVIGNON;https://www.hoteldecambis.com/;-;87;41;-;-;-;non
19/02/2021;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL DE CASTIGLIONE;38-40 rue du faubourg Saint-Honoré;75008;PARIS 8E ARRONDISSEMENT;https://www.castiglionehotel.com/;-;198;99;-;-;-;non
08/12/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE CHAMPAGNE;34 Avenue Denis Papin;49100;ANGERS;http://www.hoteldechampagne.com;-;53;29;-;-;-;non
30/06/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE CHAMPAGNE;30 rue Eugène Mercier;51200;ÉPERNAY;https://www.hoteldechampagne.fr/;-;60;29;-;-;-;non
28/11/2024;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE CHARONNE;12 Rue Léon Frot;75011;PARIS;https://www.hoteldecharonne.com/;-;90;43;-;-;-;non
07/12/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE CLISSON;36 rue de Gouët;22000;SAINT-BRIEUC;https://www.hoteldeclisson.com/fr;-;50;25;-;-;-;non
31/05/2022;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL DE CLÈVES;8 rue Saint-Didier;58000;NEVERS;https://www.hoteldecleves.fr/;-;40;19;-;-;-;non
23/11/2021;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE COMPOSTELLE;64-66 avenue de Selves;24200;SARLAT-LA-CANÉDA;https://www.hotel-compostelle-sarlat.com/;-;54;23;-;-;-;non
03/06/2022;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL DE COMPOSTELLE;18 rue Bernadette Soubirous;65100;LOURDES;https://www.hotelcompostelle-lourdes.com/;-;71;33;-;-;-;non
19/12/2022;HÔTEL DE TOURISME;5 étoiles;-;-;HÔTEL DE CRILLON;10 place de la Concorde;75008;PARIS 8E ARRONDISSEMENT;https://www.rosewoodhotels.com/fr/hotel-de-crillon;-;295;124;-;-;-;non
29/08/2025;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL DE DIANE;12 allée des acacias;22240;FRÉHEL;https://www.hoteldiane.fr/fr/#;-;88;45;-;-;-;non
25/01/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE FLEURIE;32 rue Grégoire de Tours;75006;PARIS 6E ARRONDISSEMENT;https://www.hoteldefleurieparis.com/;-;50;29;-;-;-;non
24/04/2023;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE FLORE;56 rue de la Liberté;83700;SAINT-RAPHAËL;http://hotelflore83.fr/;-;97;41;-;-;-;non
10/07/2023;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE FLORE;108 rue Lamarck;75018;PARIS 18E ARRONDISSEMENT;http://www.hotelflore.fr;-;86;43;-;-;-;non
16/06/2023;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE FRANCE;5 rue d'Austerlitz;31000;TOULOUSE;http://www.hotel-france-toulouse.com;-;94;61;-;-;-;non
07/02/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE FRANCE;1 rue Marx Dormoy;03390;MONTMARAULT;https://hoteldefrance-montmarault.com/fr/;-;18;8;-;-;-;non
23/03/2022;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL DE FRANCE;12 avenue Georges Clémenceau;19130;OBJAT;https://www.hotel-de-france-objat.fr/;-;27;12;-;-;-;non
03/12/2021;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE FRANCE;7 place Octave Marquet;87600;ROCHECHOUART;https://www.hoteldefrance-rochechouart.fr/;-;24;12;-;-;-;non
07/10/2022;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL DE FRANCE;36 Boulevard Joseph Poulenc;12500;ESPALION;http://www.hoteldefrance12.fr;-;46;22;-;-;-;non
30/01/2023;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL DE FRANCE;1 place de l'hôtel de ville;64260;ARUDY;https://www.hotel-defrance-arudy.com/;-;40;15;-;-;-;non
25/02/2025;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE FRANCE;9 boulevard Lucien Arnault;48000;MENDE;http://hoteldefrance-mende.com/;-;92;38;-;-;-;non
25/06/2025;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE FRANCE;13 rue Emile Demagny;14230;ISIGNY-SUR-MER;http://www.hotel-france-isigny.fr/;-;38;19;-;-;-;non
28/11/2024;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE FRANCE;6 RUE DES DÉPORTéS;23200;AUBUSSON;www.aubussonlefrance.com;-;44;21;-;-;-;non
08/10/2021;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL DE FRANCE;32 rue du Général de Gaulle;35360;MONTAUBAN-DE-BRETAGNE;http://www.hoteldefrance-montauban.fr/;-;24;11;-;-;-;non
28/11/2023;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE FRANCE;19 quai Gustave Toudouze;29570;CAMARET-SUR-MER;www.hotel-france-camaret.com;-;48;20;-;-;-;non
23/11/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE FRANCE;2 place de la libération;32000;AUCH;https://www.hoteldefrance-auch.com/;-;56;28;-;-;-;non
24/07/2023;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE FRANCE;7 rue chanzy;33500;LIBOURNE;https://hoteldefrancelibourne.fr/;-;56;25;-;-;-;non
23/03/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE FRANCE;54 place de la République;45200;MONTARGIS;https://www.leshotelsdorele.com/accueil-h%C3%B4tel-de-france/;-;48;24;-;-;-;non
01/12/2022;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL DE FRANCE;112 Avenue du Général Leclerc;92100;BOULOGNE-BILLANCOURT;http://www.hoteldefranceboulogne.fr/;-;42;20;-;-;-;non
20/08/2025;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL DE FRANCE;57 avenue Victor Hugo;56000;VANNES;http://www.hotelfrance-vannes.com/;-;66;30;-;-;-;non
